Body,Body name,Date,Transaction number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Registration Number,Expense Area,Expense Type,Expense Code,BVACOP,ProClass,ProClass Description,Extended Description
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,5100235235,3897,57.00,Animal Wardens Ltd,103657,GB639066225,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Kennel per day x 3
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100235516,3905,636.80,Animal Wardens Ltd,103657,GB639066225,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Provision of day time dog warden ser
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100235520,3906,79.60,Animal Wardens Ltd,103657,GB639066225,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Provision of OOH stray dog collection se
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100235517,3911,909.09,Animal Wardens Ltd,103657,GB639066225,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Retainer of OOH stray dog collection ser
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100235360,3889,55.39,Animal Wardens Ltd,103657,GB639066225,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Vets fee - ref 343110
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100235532,3963,"1,094.00",Manchester Dogs Home,103661,GB148425851,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Boarding Charges
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100234385,3999,674.85,Manchester Dogs Home,103661,GB148425851,PP:Dog Warden,PRIVATE CONTRACTORS,230600,,181500,ENVIRONMENT : Pest Control,Boarding Charges July 14
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100232975,Redacted Personal Data,"2,678.60",Valmont Stainton Ltd,103703,GB945695080,EN: HIGH/DRAIN (FUNC,STOCK (HELD IN SAP),602100,,NCLASS,Not Classified,COLUMNS 5.7M OCT COLUMN PAINTED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100235953,Redacted Personal Data,"11,116.19",Valmont Stainton Ltd,103703,GB945695080,EN: HIGH/DRAIN (FUNC,STOCK (HELD IN SAP),602100,,NCLASS,Not Classified,COLUMNS 5.7M OCT COLUMN PAINTED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100235953,Redacted Personal Data,"-2,678.60",Valmont Stainton Ltd,103703,GB945695080,EN: HIGH/DRAIN (FUNC,STOCK (HELD IN SAP),602100,,NCLASS,Not Classified,COLUMNS 5.7M OCT COLUMN PAINTED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100235954,Redacted Personal Data,"4,017.90",Valmont Stainton Ltd,103703,GB945695080,EN: HIGH/DRAIN (FUNC,STOCK (HELD IN SAP),602100,,NCLASS,Not Classified,COLUMNS 5.7M OCT COLUMN PAINTED
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1901096144,5150002761,"1,011.36",Redacted Personal Data,103714,,PHYS SUPP 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100233830,SIN003407,"2,000.00",The Lesbian & Gay Foundation,103718,GB792663881,HIV/AIDS PREVENTION,CONTRIB EXT PROJECTS,220705,,321010,SOCIAL CARE : Counselling,LGF - Sexual Health Services - GM 14/15
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100233830,SIN003407,"3,333.33",The Lesbian & Gay Foundation,103718,GB792663881,HIV/AIDS PREVENTION,CONTRIB EXT PROJECTS,220705,,321010,SOCIAL CARE : Counselling,LGF - Sexual Health Services Local 14/15
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,1901095157,103220237,682.50,Scottish Power,103742,GB659372008,AM:LLOYD HOUSE 392,ELECTRICITY,200620,,191300,FM : Energy Efficiency,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,03/09/2014,5100234598,110886,981.00,Pennine Acute Hospitals NHST,103752,,GUM ACUTE ACTIVITY,PAYMENTS TO HA'S,230300,,311600,MEDICAL : Services,The Pennine Acute Hosp - GUM Mth 3
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100234617,BH 067,930.00,Boundary House Medical Centre,103760,,IUD ENHANCED SERVICE,MEDICAL FEES,220432,,311600,MEDICAL : Services,Boundary House MC - IUCD 2014/15
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097229,5150027819,"1,668.37",BICKHAM HOUSE,103781,,PHYS SUPP 75-84 LT,EXT RES CARE FEES,230842,,321017,SOCIAL CARE : Residential Care,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097229,5150027819,601.92,BICKHAM HOUSE,103781,,PHYS SUPP 75-84 LT,Social Care-3rd Prty,230805,,321017,SOCIAL CARE : Residential Care,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100233832,52458,6.00,FP Executive Agency Ltd,103827,GB720036682,FI:GENERAL CONTINGEN,Mat Small Price Diff,220082,,300000,MAIL SERVICES,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100233832,52458,101.00,FP Executive Agency Ltd,103827,GB720036682,EarlyYrs Development,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Box of 3 red ink ribbons for Optimail
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100235385,4236,"15,459.92",Arnfield Care Ltd,103835,,CHILDREN'S HOMES,EXT RES CARE FEES,230842,,321117,SC : Children Residential Care,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100235385,4236,0.08,Arnfield Care Ltd,103835,,CHILDREN'S HOMES,EXT RES CARE FEES,230842,,321117,SC : Children Residential Care,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100235387,4237,"15,459.92",Arnfield Care Ltd,103835,,CHILDREN'S HOMES,EXT RES CARE FEES,230842,,321117,SC : Children Residential Care,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100235387,4237,0.08,Arnfield Care Ltd,103835,,CHILDREN'S HOMES,EXT RES CARE FEES,230842,,321117,SC : Children Residential Care,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,25.98,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,168605 Kingston 32gb micro SDHC card
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,17.40,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,188774 Toshiba 8gb Flash Drive
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234082,M11444373,19.16,Misco,103842,GB494175615,Behaviour & Att Cons,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,189377 Canon Ink Multi Pack
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234082,M11444373,2.17,Misco,103842,GB494175615,Behaviour & Att Cons,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,189377 Canon Ink Multi Pack
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234082,M11444373,19.16,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,189377 Canon Ink Multi Pack
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234082,M11444373,2.16,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,189377 Canon Ink Multi Pack
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,38.94,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,199220 Transcend 16gb micro SDHC card
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100235503,10094393,318.50,Misco,103842,GB494175615,SPECIAL NEEDS,EDUC.APP PURCH CURR,220047,,271600,ICT : Software,2005960 as per quote below
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100236712,10047646,"2,229.50",Misco,103842,GB494175615,SPECIAL NEEDS,EDUC.APP PURCH CURR,220047,,271600,ICT : Software,2005960 as per quote below
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,14.97,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,204372 Toshiba 16gb Flash Drive
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,65.94,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,204373 Toshiba 32gb Flash Drive
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100236712,10047646,164.15,Misco,103842,GB494175615,SPECIAL NEEDS,EDUC.APP PURCH CURR,220047,,271600,ICT : Software,2126509 as per quote below
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100237963,10018701,12.07,Misco,103842,GB494175615,NEXUS EDUCATION CENT,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Carriage
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100237963,10018701,-6.08,Misco,103842,GB494175615,NEXUS EDUCATION CENT,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Carriage
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100234081,M11589992,2.99,Misco,103842,GB494175615,SENSORY IMPAIRMEN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,CRC57272 LAMINATOR
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100236711,10048939,5.99,Misco,103842,GB494175615,SENSORY IMPAIRMEN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,DELIVERY
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100236709,10059007,12.07,Misco,103842,GB494175615,MTFC PROGRAMME,STATIONERY,220310,,271600,ICT : Software,Delivery
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100235503,10094393,7.50,Misco,103842,GB494175615,SPECIAL NEEDS,EDUC.APP PURCH CURR,220047,,271600,ICT : Software,Delivery
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100236712,10047646,9.99,Misco,103842,GB494175615,SPECIAL NEEDS,EDUC.APP PURCH CURR,220047,,271600,ICT : Software,Delivery
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100236710,10048954,5.99,Misco,103842,GB494175615,SENSORY IMPAIRMEN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,DELIVERY CHARGE
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100235533,10098025,8.64,Misco,103842,GB494175615,SPECIAL NEEDS,IT PURCHASES,220545,,271600,ICT : Software,Fellowes Keyboard Wrist Rest Purple
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100235533,10098025,5.99,Misco,103842,GB494175615,SPECIAL NEEDS,IT PURCHASES,220545,,271600,ICT : Software,Freight
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100236711,10048939,10.83,Misco,103842,GB494175615,SENSORY IMPAIRMEN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,HAMA CHARGER 216987
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100237963,10018701,133.32,Misco,103842,GB494175615,NEXUS EDUCATION CENT,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Kyocera Black Toner – TK590K 1T02
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100236709,10059007,56.66,Misco,103842,GB494175615,MTFC PROGRAMME,STATIONERY,220310,,271600,ICT : Software,Laptop cases
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,18.30,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,OBQ272453 Sandisk 32gb micro SDHC card
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100228817,M11667860,9.68,Misco,103842,GB494175615,ADVISORY INSP ADMIN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,OBQ272453 Sandisk 32gb micro SDHC card
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,22/09/2014,5100234081,M11589992,18.32,Misco,103842,GB494175615,SENSORY IMPAIRMEN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,PC71R4 FAX CARTRIDGE T104
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100238003,M11333171,62.63,Misco,103842,GB494175615,MTFC PROGRAMME,STATIONERY,220310,,271600,ICT : Software,Place order
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,29/09/2014,5100238003,M11333171,13.42,Misco,103842,GB494175615,MTFC PROGRAMME,STATIONERY,220310,,271600,ICT : Software,Place order
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100236290,10108134,3.99,Misco,103842,GB494175615,Behaviour & Att Cons,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Postage & Packaging
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234082,M11444373,49.99,Misco,103842,GB494175615,Behaviour & Att Cons,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Q574056 Canon Pixma MG4250 All in One
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,5100234082,M11444373,5.66,Misco,103842,GB494175615,Behaviour & Att Cons,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Q574056 Canon Pixma MG4250 All in One
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,17/09/2014,5100236710,10048954,96.64,Misco,103842,GB494175615,SENSORY IMPAIRMEN,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,TARGUS CASE THZ196EU
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100236290,10108134,43.50,Misco,103842,GB494175615,Behaviour & Att Cons,SOFTWARE (LEARNING R,220560,,271600,ICT : Software,Toshiba 8gb Flash Drive
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,24/09/2014,5100235533,10098025,0.02,Misco,103842,GB494175615,FI:GENERAL CONTINGEN,Mat Small Price Diff,220082,,271600,ICT : Software,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,01/09/2014,1901092250,S04346275,"25,643.57",SHELL U.K. OIL PRODUCTS LTD,103924,GB235763255,,FUEL CARD CREDITOR,702810,,381100,VEHICLES : Fuel,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1901096871,SO4362441,"20,108.70",SHELL U.K. OIL PRODUCTS LTD,103924,GB235763255,,FUEL CARD CREDITOR,702810,,381100,VEHICLES : Fuel,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,5100234451,SII007184,"15,990.00",Youth Justice Board Eng/Wales,103946,,YOS SECURE ACCOM,PRIVATE CONTRACTORS,230600,,321119,SC : Youth Offending Services,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,824.00",CONIFERS NURSING HOME,104092,,PHYS SUPP 18-64 LT,EXT NURS CARE FEES,230844,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,736.57",CONIFERS NURSING HOME,104092,,PHYS SUPP 75-84 LT,EXT NURS CARE FEES,230844,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,824.00",CONIFERS NURSING HOME,104092,,PHYS SUPP 65-74 LT,EXT NURS CARE FEES,230844,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,625.57",CONIFERS NURSING HOME,104092,,PHYS SUPP 75-84 LT,EXT RES CARE FEES,230842,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,953.86",CONIFERS NURSING HOME,104092,,PHYS SUPP 85+ LT,EXT NURS CARE FEES,230844,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,792.93",CONIFERS NURSING HOME,104092,,PHYS SUPP 65-74 LT,EXT RES CARE FEES,230842,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,621.50",CONIFERS NURSING HOME,104092,,MENT HLT 85+ LT,EXT RES CARE FEES,230842,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,625.57",CONIFERS NURSING HOME,104092,,PHYS SUPP 85+ LT,EXT RES CARE FEES,230842,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,733.31",CONIFERS NURSING HOME,104092,,MEM SUPP 85+ LT,EXT RES CARE FEES,230842,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,821.43",CONIFERS NURSING HOME,104092,,PHYS SUPP 75-84 LT,EXT NURS CARE FEES,230844,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097230,5150027820,"1,909.71",CONIFERS NURSING HOME,104092,,PHYS SUPP 75-84 LT,EXT NURS CARE FEES,230844,,321016,SOCIAL CARE  : Nursing Homes,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,MEM SUPP 85+ LT,EXT RES CARE FEES,230842,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,831.43,Barker Care Ltd,104094,,MEM SUPP 85+ LT,Social Care-3rd Prty,230805,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,PHYS SUPP 85+ LT,EXT NURS CARE FEES,230844,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,MENT HLT 75-84 LT,EXT NURS CARE FEES,230844,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,MENT HLT 75-84 LT,EXT NURS CARE FEES,230844,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,PHYS SUPP 85+ LT,EXT RES CARE FEES,230842,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,MEM SUPP 75-84 LT,EXT NURS CARE FEES,230844,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097231,5150027821,"2,001.86",Barker Care Ltd,104094,,MENT HLT 75-84 LT,EXT NURS CARE FEES,230844,,321100,SOCIAL CARE : Children,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097232,5150027822,"5,078.79",Autism Initiatives,104100,,LEARN DIS 18-64 LT,EXT RES CARE FEES,230842,,311100,MEDICAL : Counselling,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,10/09/2014,1901097232,5150027822,-342.21,Autism Initiatives,104100,,LEARN DIS 18-64 LT,MAINT CONT EXT RES,330232,,311100,MEDICAL : Counselling,Redacted Personal Data
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,15/09/2014,1901097048,78628,"12,607.44",Autism Initiatives,104100,,LEARN DIS 18-64 LT,SUPP LIVING CONT,230530,,311100,MEDICAL : Counselling,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,15/09/2014,1901097049,78629,"9,006.92",Autism Initiatives,104100,,LEARN DIS 18-64 LT,SUPP LIVING CONT,230530,,311100,MEDICAL : Counselling,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,15/09/2014,1901097050,78627,"7,790.92",Autism Initiatives,104100,,LEARN DIS 18-64 LT,SUPP LIVING CONT,230530,,311100,MEDICAL : Counselling,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1700049839,79427194800,-152.54,NPOWER,104123,GB768362492,TOWN TEAM ALTRINCHAM,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1901096874,LGUPXSNP,11.01,NPOWER,104123,GB768362492,LP:DENZELL GARDENS,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1901096874,LGUPXSNP,536.63,NPOWER,104123,GB768362492,NEXUS EDUCATION CENT,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1901096874,LGUPXSNP,516.33,NPOWER,104123,GB768362492,Davyhulme Youth Cen,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,08/09/2014,1901096874,LGUPXSNP,"1,494.25",NPOWER,104123,GB768362492,CCTV Central watch S,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,127.57,NPOWER,104123,GB768362492,LP:LONGFORD PARK & Q,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,236.58,NPOWER,104123,GB768362492,LP:LOSTOCK PARK,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,613.08,NPOWER,104123,GB768362492,Partington Wellbeing,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,396.35,NPOWER,104123,GB768362492,Acc Traf Coppice,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,258.39,NPOWER,104123,GB768362492,Sanyu Daycare,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,243.90,NPOWER,104123,GB768362492,Sanyu Daycare,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,-559.68,NPOWER,104123,GB768362492,Sanyu Daycare,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,928.54,NPOWER,104123,GB768362492,CP:SALE WEST COMMUNI,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,188.80,NPOWER,104123,GB768362492,AM:Altrincham Town H,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,705.45,NPOWER,104123,GB768362492,OT Youth Centre,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,513.51,NPOWER,104123,GB768362492,71A NORTHENDEN ROAD,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,11.25,NPOWER,104123,GB768362492,AM:WASHWAY RD SALE 9,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,703.78,NPOWER,104123,GB768362492,CHESTER RD PROPERTY,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,77.79,NPOWER,104123,GB768362492,LP:WOODHEYS PARK,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,248.46,NPOWER,104123,GB768362492,AM:Stretford Public,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,843.19,NPOWER,104123,GB768362492,AM:Altrincham Market,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,768.51,NPOWER,104123,GB768362492,LP:TURN MOSS PLAYING,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,513.14,NPOWER,104123,GB768362492,CONTACT CENTRE,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,44.55,NPOWER,104123,GB768362492,LP:HULLARD PARK,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,160.68,NPOWER,104123,GB768362492,AM:INTERGRATED TOWN,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,378.81,NPOWER,104123,GB768362492,NETWORK - SUPP LIVIN,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,45.54,NPOWER,104123,GB768362492,PP:STRETFORD CEMETER,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,71.38,NPOWER,104123,GB768362492,AM:LLOYD HOUSE 392,ELECTRICITY,200620,,,,
http://statistics.data.gov.uk/id/local-authority/00BU,Trafford,11/09/2014,1901094948,LGUQFF2Y,12.46,NPOWER,104123,GB768362492,LP:WOODSEND PARK,ELECTRICITY,200620,,,,
