Inv Transaction,Supplier Name,Headserv Name,Stratdir Name,Account Description ,Redact Name,Paid Date,Sum of Inv Amount,,,,,,,,,,,,,,,,,,,,,,,,
5173196,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"8,850.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173197,ADASS,Adult Services,"Community, Adult & Adults Early Intervention",Subscriptions,,10/09/14,"1,661.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173201,MANCHESTER DOGS HOME,Environmental Services,Places,Professional Consultancy Services,,08/09/14,962.72 ,,,,,,,,,,,,,,,,,,,,,,,,
5173205,COMMUNITY INTEGRATED CARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,25/09/14,"18,360.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173209,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"19,975.16 ",,,,,,,,,,,,,,,,,,,,,,,,
5173212,MANCHESTER DOGS HOME,Environmental Services,Places,Professional Consultancy Services,,22/09/14,"1,400.32 ",,,,,,,,,,,,,,,,,,,,,,,,
5173222,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,29/09/14,"8,250.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173224,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,25/09/14,"4,650.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173226,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"3,407.10 ",,,,,,,,,,,,,,,,,,,,,,,,
5173230,VODAFONE,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,18/09/14,"1,890.18 ",,,,,,,,,,,,,,,,,,,,,,,,
5173239,IAN COOK,Asset Mgmt & Investment Partnership Mgmt,Places,Hired Transport,Business Payment,17/09/14,504.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173240,GEORGE HOUSE TRUST,Public Health,Public Health,Professional Services,,17/09/14,"1,750.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173243,TAMESIDE RADIO,Technical,Places,Statutory Advertising,,04/09/14,620.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173248,UPDATA INFRASTRUCTURE UK LTD,Multiple Heads of Service,Multiple Strategic Directorates,Communications Equipment,,25/09/14,"6,578.75 ",,,,,,,,,,,,,,,,,,,,,,,,
5173250,ADULLAM HOMES HOUSING ASSOC LTD,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Supporting People Gross Contract,,11/09/14,"37,226.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173252,,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,05/09/14,"1,017.32 ",,,,,,,,,,,,,,,,,,,,,,,,
5173254, ,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,Redacted Supplier,05/09/14,"1,286.04 ",,,,,,,,,,,,,,,,,,,,,,,,
5173255,,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,Redacted Supplier,10/09/14,"2,178.90 ",,,,,,,,,,,,,,,,,,,,,,,,
5173258,,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,Redacted Supplier,05/09/14,"1,173.53 ",,,,,,,,,,,,,,,,,,,,,,,,
5173259,,Adult Services,"Community, Adult & Adults Early Intervention",Contribution to Maintenance Fee Income,Redacted Supplier,05/09/14,639.43 ,,,,,,,,,,,,,,,,,,,,,,,,
5173264,,Adult Services,"Community, Adult & Adults Early Intervention",Day Care Fees,Redacted Supplier,05/09/14,476.96 ,,,,,,,,,,,,,,,,,,,,,,,,
5173264,,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Short Stay Fees,Redacted Supplier,05/09/14,84.12 ,,,,,,,,,,,,,,,,,,,,,,,,
5173288,STONE SOUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,05/09/14,564.93 ,,,,,,,,,,,,,,,,,,,,,,,,
5173298,STONE SOUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,05/09/14,"3,060.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173300,STONE SOUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,05/09/14,"4,671.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173303,STONE SOUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,05/09/14,513.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173311,,Adult Services,"Community, Adult & Adults Early Intervention",Day Care Fees,Redacted Supplier,05/09/14,928.98 ,,,,,,,,,,,,,,,,,,,,,,,,
5173312,STONE SOUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,,05/09/14,905.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173316,MOSSCARE HOUSING LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,10/09/14,"28,480.93 ",,,,,,,,,,,,,,,,,,,,,,,,
5173318,MOSSCARE HOUSING LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,10/09/14,"28,480.93 ",,,,,,,,,,,,,,,,,,,,,,,,
5173320,MOSSCARE HOUSING LTD,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,10/09/14,"28,480.93 ",,,,,,,,,,,,,,,,,,,,,,,,
5173329,INTACT PROJECTS LIMITED,SCYP ,Childrens Services,Living With Formal Support,,10/09/14,819.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173330,UNITED UTILITIES WATER PLC,Technical,Places,Water Rates,,10/09/14,"1,541.03 ",,,,,,,,,,,,,,,,,,,,,,,,
5173335,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,10/09/14,949.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173336,TIPTOES CHILD THERAPY SERVICES (LTD),Children's Services,Childrens Services,Child Care Fees,,05/09/14,985.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173338,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,05/09/14,880.10 ,,,,,,,,,,,,,,,,,,,,,,,,
5173342,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,10/09/14,910.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173343,PLANTATION INVESTMENTS LIMITED,Tameside Investment Partnership,Places,Chief/Ground Rent,,24/09/14,"53,337.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173350,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,15/09/14,"9,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173359,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,29/09/14,"3,638.70 ",,,,,,,,,,,,,,,,,,,,,,,,
5173360,NORTHGATE INFORMATION SOLUTIONS UK LTD,Exchequer,Director of Finance,Computer Software,,11/09/14,"29,938.05 ",,,,,,,,,,,,,,,,,,,,,,,,
5173361,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,11/09/14,799.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173363,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,11/09/14,"3,272.67 ",,,,,,,,,,,,,,,,,,,,,,,,
5173365,STOCKPORT NHS FOUNDATION TRUST,Children's Services,Childrens Services,Homecare Fees,,10/09/14,"2,363.75 ",,,,,,,,,,,,,,,,,,,,,,,,
5173366,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,11/09/14,"3,420.54 ",,,,,,,,,,,,,,,,,,,,,,,,
5173389,PROFILE SECURITY SERVICES LIMITED,Technical,Places,Security Services,,25/09/14,"2,352.47 ",,,,,,,,,,,,,,,,,,,,,,,,
5173392,PROFILE SECURITY SERVICES LIMITED,Tameside Investment Partnership,Places,Security Services,,25/09/14,"2,292.48 ",,,,,,,,,,,,,,,,,,,,,,,,
5173401,ROCH NDT SERVICES,Technical,Places,Reactive Works Engineers Recharge,,25/09/14,"9,920.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173402,CITY LIFT SERVICES (NW) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Adaptations To Buildings,,17/09/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173407,PENNINE CARE NHS TRUST,Adult Services,"Community, Adult & Adults Early Intervention",Professional Services,,17/09/14,"7,296.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173408,EFFECTIVE TRAINING AND DEVELOPMENT,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Contingency Provisions,,24/09/14,622.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173410,PEOPLE FIRST TAMESIDE,Public Health,Public Health,Professional Services,,10/09/14,"19,950.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173416,ALTERNATIVE FUTURES GROUP,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,11/09/14,"3,525.38 ",,,,,,,,,,,,,,,,,,,,,,,,
5173417,BT PLC,Multiple Heads of Service,Multiple Strategic Directorates,Telephone Landline Costs,,08/09/14,"2,635.81 ",,,,,,,,,,,,,,,,,,,,,,,,
5173419,BT PLC,Multiple Heads of Service,Multiple Strategic Directorates,Telephone Landline Costs,,08/09/14,911.49 ,,,,,,,,,,,,,,,,,,,,,,,,
5173420,ROCHDALE MBC,Other Services,Director of Finance,Professional Services,,17/09/14,"4,204.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5173430,TAMESIDE SPORTS TRUST,Cultural and Customer Services,"Community,Environmental,Adult and Health Services",Adaptations - Small Jobs,,08/09/14,"6,284.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5173431,HOWARD COOK,Education Services,Childrens Services,Nursery Services,Business Payment,10/09/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173432,DIRECT CARE (NORTH WEST) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"3,826.61 ",,,,,,,,,,,,,,,,,,,,,,,,
5173433,DIRECT CARE (NORTH WEST) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"4,400.47 ",,,,,,,,,,,,,,,,,,,,,,,,
5173434,DIRECT CARE (NORTH WEST) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"4,390.99 ",,,,,,,,,,,,,,,,,,,,,,,,
5173435,DIRECT CARE (NORTH WEST) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"4,271.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5173436,DIRECT CARE (NORTH WEST) LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"4,351.02 ",,,,,,,,,,,,,,,,,,,,,,,,
5173437,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,10/09/14,"27,556.69 ",,,,,,,,,,,,,,,,,,,,,,,,
5173440,COMFORT CALL LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,10/09/14,"28,600.48 ",,,,,,,,,,,,,,,,,,,,,,,,
5173441,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,08/09/14,"4,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173445,ABLE CARE AND SUPPORT SERVICES LTD,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"2,045.15 ",,,,,,,,,,,,,,,,,,,,,,,,
5173446,CARE UK HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,08/09/14,"29,821.43 ",,,,,,,,,,,,,,,,,,,,,,,,
5173447,HOUSING AND CARE 21,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,17/09/14,"14,080.66 ",,,,,,,,,,,,,,,,,,,,,,,,
5173448,RICHARD DAWSON,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,Business Payment,08/09/14,"9,085.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173462,TRAVELERS INSURANCE COMPANY LTD,Multiple Heads of Service,Multiple Strategic Directorates,Reimbursement Paid To Insurers,,10/09/14,"32,014.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5173464,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,11/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5173466,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,10/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5173467,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,"1,541.03 ",,,,,,,,,,,,,,,,,,,,,,,,
5173469,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,10/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5173471,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,10/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5173473,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,"1,475.59 ",,,,,,,,,,,,,,,,,,,,,,,,
5173474,ELECTRICITY NORTH WEST LTD,Technical,Places,Reactive Works Engineers Recharge,,11/09/14,609.99 ,,,,,,,,,,,,,,,,,,,,,,,,
5173493,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,29/09/14,"3,747.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173499,NEW CHARTER HOUSING TRUST GROUP,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,10/09/14,"2,456.40 ",,,,,,,,,,,,,,,,,,,,,,,,
5173501,CBS (NORTH WEST) LTD,Operations,Places,Electrical Works,,10/09/14,712.67 ,,,,,,,,,,,,,,,,,,,,,,,,
5173511,JACQUI SYMONS,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,Business Payment,08/09/14,"1,430.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173517,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,550.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173519,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,531.62 ,,,,,,,,,,,,,,,,,,,,,,,,
5173522,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,840.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173525,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,"1,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173527,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,"1,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173528,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173530,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173532,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173533,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173534,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173535,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173536,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,995.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173537,STOCKPORT NHS FOUNDATION TRUST,Education Services,Childrens Services,Professional Services,,10/09/14,"3,333.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173539,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,"1,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173540,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,518.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173541,RANDSTAD EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,"1,050.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173542,VISION FOR EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173553,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,905.28 ,,,,,,,,,,,,,,,,,,,,,,,,
5173554,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173555,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173556,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173558,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173561,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,"1,541.03 ",,,,,,,,,,,,,,,,,,,,,,,,
5173563,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173564,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173571,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173581,THE CONSERVATION VOLUNTEERS,Operations,Places,Voluntary Organisations Fees,,25/09/14,960.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173585,SPECIALISED HOMES AND LODGINGS LTD,SCYP ,Childrens Services,Living With Formal Support,,25/09/14,"3,214.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5173588,HOWARD COOK,Education Services,Childrens Services,APT&C Basic Pay,Business Payment,10/09/14,680.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173597,NEW CHARTER HOUSING TRUST GROUP,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Lettings/Waiting List,,10/09/14,"7,848.62 ",,,,,,,,,,,,,,,,,,,,,,,,
5173606,VISION FOR EDUCATION LIMITED,Education Services,Childrens Services,Agency Staff,,10/09/14,575.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173607,CORONA ENERGY RETAIL 4 LIMITED,Tameside Investment Partnership,Places,Gas,,17/09/14,563.39 ,,,,,,,,,,,,,,,,,,,,,,,,
5173610,A&C WORKWEAR DESIGN LTD,Education Services,Childrens Services,Uniforms/Clothing,,10/09/14,738.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173613,UNITED UTILITIES WATER PLC,Operations,Places,Water Rates,,11/09/14,"1,541.03 ",,,,,,,,,,,,,,,,,,,,,,,,
5173614,FRONTIER MEDICAL PRODUCTS,Public Health,Public Health,Local Enhanced Services,,25/09/14,"2,753.25 ",,,,,,,,,,,,,,,,,,,,,,,,
5173624,MEDICO NURSING AND HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,10/09/14,"9,575.35 ",,,,,,,,,,,,,,,,,,,,,,,,
5173628,,Children's Services,Childrens Services,Homecare Fees,Redacted Supplier,10/09/14,"7,113.75 ",,,,,,,,,,,,,,,,,,,,,,,,
5173629,ROYAL MENCAP SOCIETY,Adult Services,"Community, Adult & Adults Early Intervention",Voluntary Organisations Fees,,11/09/14,"9,600.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173631,MEDICO NURSING AND HOMECARE,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,10/09/14,"9,424.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5173632,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,736.68 ,,,,,,,,,,,,,,,,,,,,,,,,
5173634,,Children's Services,Childrens Services,Childrens Homes Outside Local Authority Fees,Redacted Supplier,29/09/14,"12,642.90 ",,,,,,,,,,,,,,,,,,,,,,,,
5173635,BRITISH GAS BUSINESS - PAYMENT AREA 60,Tameside Investment Partnership,Places,Gas,,17/09/14,557.26 ,,,,,,,,,,,,,,,,,,,,,,,,
5173637,SPECIALISED HOMES AND LODGINGS LTD,SCYP ,Childrens Services,Living With Formal Support,,29/09/14,"10,774.28 ",,,,,,,,,,,,,,,,,,,,,,,,
5173638,TEACHING PERSONNEL LTD,Education Services,Childrens Services,Agency Staff,,10/09/14,"2,611.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173640,MISS JANE CROSS QC,Children's Services,Childrens Services,Legal Fees,Business Payment,11/09/14,"1,975.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173642,VODAFONE,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,18/09/14,"4,400.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173643,VODAFONE,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,18/09/14,"1,890.18 ",,,,,,,,,,,,,,,,,,,,,,,,
5173653,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,10/09/14,"2,825.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173654,DAISY COMMUNICATIONS LTD,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,29/09/14,"5,210.21 ",,,,,,,,,,,,,,,,,,,,,,,,
5173663,ALTERNATIVE FUTURES GROUP,Adult Services,"Community, Adult & Adults Early Intervention",Homecare Fees,,18/09/14,"117,512.84 ",,,,,,,,,,,,,,,,,,,,,,,,
5173664,,SCYP ,Childrens Services,Living With Formal Support,Redacted Supplier,15/09/14,"8,848.33 ",,,,,,,,,,,,,,,,,,,,,,,,
5173668,CBS (NORTH WEST) LTD,Technical,Places,Building Works,,17/09/14,"1,600.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173670,CBS (NORTH WEST) LTD,Technical,Places,Engineers Works,,11/09/14,780.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173672,NPOWER LIMITED,Tameside Investment Partnership,Places,Electricity,,17/09/14,"1,246.42 ",,,,,,,,,,,,,,,,,,,,,,,,
5173681,COMMUNITY LED INITIATIVES CIC,Public Health,Public Health,Professional Services,,17/09/14,"12,500.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173684,MOSSLEY PRIVATE HIRE,Asset Mgmt & Investment Partnership Mgmt,Places,Hired Transport,,17/09/14,600.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173685,RICHARD L THOMAS ASSOCIATES LTD,Environmental Services,"Economic Growth, Investment and Sustainability",Engineers -External,,10/09/14,"1,199.55 ",,,,,,,,,,,,,,,,,,,,,,,,
5173711,PENNINE CARE NHS TRUST,Public Health,Public Health,Professional Services,,11/09/14,"273,285.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173713,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,10/09/14,"3,251.85 ",,,,,,,,,,,,,,,,,,,,,,,,
5173715,UNITED UTILITIES WATER PLC,Tameside Investment Partnership,Places,Metered Water Costs,,17/09/14,"1,541.03 ",,,,,,,,,,,,,,,,,,,,,,,,
5173725,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,10/09/14,"3,183.39 ",,,,,,,,,,,,,,,,,,,,,,,,
5173726,INTACT PROJECTS LIMITED,Children's Services,Childrens Services,Living With Formal Support,,10/09/14,494.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173726,INTACT PROJECTS LIMITED,SCYP ,Childrens Services,Living With Formal Support,,10/09/14,455.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173727,INTACT PROJECTS LIMITED,SCYP ,Childrens Services,Living With Formal Support,,17/09/14,949.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173730,,Children's Services,Childrens Services,Foster Carer Agency Fees,Redacted Supplier,10/09/14,"2,978.70 ",,,,,,,,,,,,,,,,,,,,,,,,
5173731,FUSION CARE,SCYP ,Childrens Services,Living With Formal Support,,10/09/14,"2,555.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173732,JULIE BURNELL,Education Services,Childrens Services,Professional Services,Business Payment,10/09/14,"4,200.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173757,BRIGHTON & HOVE CITY COUNCIL,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,22/09/14,"97,082.04 ",,,,,,,,,,,,,,,,,,,,,,,,
5173762,W V HOWE LIMITED,Asset Mgmt & Investment Partnership Mgmt,Places,Purchase Light Catering Equipment,,17/09/14,509.16 ,,,,,,,,,,,,,,,,,,,,,,,,
5173765,VODAFONE,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,18/09/14,"1,890.18 ",,,,,,,,,,,,,,,,,,,,,,,,
5173766,PROGRESS CARE HOUSING ASSOCIATION LIMITED,Adult Services,"Community, Adult & Adults Early Intervention",Non-Authority Accommodation Rental,,11/09/14,"5,316.08 ",,,,,,,,,,,,,,,,,,,,,,,,
5173770,BIRMINGHAM CITY COUNCIL EDUCATION SERVICES,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,22/09/14,"11,979.03 ",,,,,,,,,,,,,,,,,,,,,,,,
5173781,PROFILE SECURITY SERVICES LIMITED,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Security Equipment,,15/09/14,"10,602.62 ",,,,,,,,,,,,,,,,,,,,,,,,
5173782,PROFILE SECURITY SERVICES LIMITED,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Security Equipment,,15/09/14,"10,295.79 ",,,,,,,,,,,,,,,,,,,,,,,,
5173783,PROFILE SECURITY SERVICES LIMITED,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Security Equipment,,25/09/14,"10,404.69 ",,,,,,,,,,,,,,,,,,,,,,,,
5173791,BRIGHTON & HOVE CITY COUNCIL,Multiple Heads of Service,Multiple Strategic Directorates,Debits,,22/09/14,"230,000.00 ",,,,,,,,,,,,,,,,,,,,,,,,
5173796,MR L DUNKLEY,Neighbourhoods & Communities,"Community, Adult & Adults Early Intervention",Professional Entertainment Services,Business Payment,10/09/14,500.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173810,,Adult Services,"Community, Adult & Adults Early Intervention",Professional Introduction Services,Redacted Supplier,11/09/14,15.00 ,,,,,,,,,,,,,,,,,,,,,,,,
5173810,,Adult Services,"Community, Adult & Adults Early Intervention",Residential Home Short Stay Fees,Redacted Supplier,11/09/14,588.84 ,,,,,,,,,,,,,,,,,,,,,,,,
5173832,BT PLC,Housing,"Economic Growth, Investment and Sustainability",Cabling/Diversion Works,,15/09/14,"1,885.61 ",,,,,,,,,,,,,,,,,,,,,,,,
